,0,1,2,3,4,5,6,7,8
5750,pretentious,less_proper,incomplete,3,less_conv,convenient,problematic,not_recom,not_recom
4053,usual,very_crit,incomplete,more,convenient,convenient,slightly_prob,recommended,priority
12129,great_pret,very_crit,complete,1,less_conv,inconv,problematic,recommended,spec_prior
3181,usual,critical,incomplete,3,critical,inconv,slightly_prob,priority,spec_prior
4600,pretentious,proper,completed,2,convenient,inconv,nonprob,priority,priority
5435,pretentious,less_proper,completed,1,less_conv,inconv,problematic,not_recom,not_recom
7544,pretentious,critical,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
399,usual,proper,completed,more,less_conv,convenient,slightly_prob,recommended,priority
2061,usual,improper,completed,3,convenient,inconv,nonprob,recommended,priority
12659,great_pret,very_crit,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
133,usual,proper,complete,3,less_conv,convenient,problematic,priority,priority
1264,usual,less_proper,completed,more,less_conv,convenient,slightly_prob,priority,priority
4649,pretentious,proper,completed,3,convenient,convenient,slightly_prob,not_recom,not_recom
8151,pretentious,very_crit,completed,3,critical,inconv,problematic,recommended,spec_prior
791,usual,proper,foster,3,less_conv,inconv,problematic,not_recom,not_recom
8056,pretentious,very_crit,completed,2,convenient,inconv,nonprob,priority,spec_prior
4197,usual,very_crit,foster,2,critical,convenient,slightly_prob,recommended,spec_prior
347,usual,proper,completed,3,less_conv,convenient,slightly_prob,not_recom,not_recom
7062,pretentious,critical,complete,3,critical,convenient,problematic,recommended,spec_prior
10226,great_pret,less_proper,foster,2,less_conv,convenient,nonprob,not_recom,not_recom
3527,usual,very_crit,complete,2,convenient,inconv,problematic,not_recom,not_recom
8676,great_pret,proper,complete,1,critical,convenient,nonprob,recommended,priority
12588,great_pret,very_crit,incomplete,2,convenient,convenient,problematic,recommended,spec_prior
5258,pretentious,less_proper,complete,2,less_conv,convenient,nonprob,not_recom,not_recom
2562,usual,improper,foster,more,less_conv,convenient,problematic,recommended,priority
3059,usual,critical,incomplete,1,less_conv,inconv,problematic,not_recom,not_recom
9979,great_pret,less_proper,incomplete,1,critical,convenient,problematic,priority,spec_prior
3220,usual,critical,incomplete,more,less_conv,inconv,problematic,priority,spec_prior
8317,pretentious,very_crit,incomplete,3,convenient,convenient,nonprob,priority,spec_prior
9824,great_pret,less_proper,completed,2,critical,inconv,slightly_prob,not_recom,not_recom
9413,great_pret,proper,foster,3,convenient,inconv,problematic,not_recom,not_recom
8280,pretentious,very_crit,incomplete,2,less_conv,convenient,nonprob,recommended,spec_prior
1729,usual,improper,complete,1,convenient,convenient,nonprob,priority,priority
1394,usual,less_proper,incomplete,2,critical,convenient,problematic,not_recom,not_recom
9807,great_pret,less_proper,completed,2,less_conv,inconv,problematic,recommended,priority
10207,great_pret,less_proper,foster,2,convenient,convenient,nonprob,priority,priority
3863,usual,very_crit,completed,more,less_conv,inconv,nonprob,not_recom,not_recom
10670,great_pret,improper,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
8843,great_pret,proper,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
242,usual,proper,completed,1,less_conv,convenient,problematic,not_recom,not_recom
1980,usual,improper,completed,1,critical,convenient,nonprob,recommended,priority
851,usual,proper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
8501,pretentious,very_crit,foster,2,less_conv,convenient,slightly_prob,not_recom,not_recom
1089,usual,less_proper,completed,1,convenient,inconv,nonprob,recommended,very_recom
12497,great_pret,very_crit,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recom
9652,great_pret,less_proper,complete,3,critical,convenient,slightly_prob,priority,spec_prior
9429,great_pret,proper,foster,3,less_conv,inconv,problematic,recommended,spec_prior
12494,great_pret,very_crit,completed,more,less_conv,convenient,nonprob,not_recom,not_recom
3891,usual,very_crit,incomplete,1,convenient,convenient,slightly_prob,recommended,priority
4233,usual,very_crit,foster,3,less_conv,convenient,slightly_prob,recommended,spec_prior
9174,great_pret,proper,incomplete,2,critical,inconv,slightly_prob,recommended,priority
10164,great_pret,less_proper,foster,1,convenient,inconv,slightly_prob,recommended,priority
5436,pretentious,less_proper,completed,1,critical,convenient,nonprob,recommended,priority
1515,usual,less_proper,foster,1,convenient,convenient,slightly_prob,recommended,very_recom
3653,usual,very_crit,complete,more,less_conv,inconv,problematic,not_recom,not_recom
4891,pretentious,proper,incomplete,3,less_conv,inconv,slightly_prob,priority,priority
99,usual,proper,complete,2,critical,inconv,nonprob,recommended,priority
5762,pretentious,less_proper,incomplete,3,critical,convenient,nonprob,not_recom,not_recom
5901,pretentious,less_proper,foster,2,convenient,inconv,problematic,recommended,priority
5564,pretentious,less_proper,completed,more,convenient,convenient,nonprob,not_recom,not_recom
823,usual,proper,foster,more,convenient,inconv,slightly_prob,priority,priority
4615,pretentious,proper,completed,2,less_conv,convenient,problematic,priority,priority
3065,usual,critical,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
8357,pretentious,very_crit,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recom
5139,pretentious,proper,foster,more,convenient,inconv,nonprob,recommended,priority
10271,great_pret,less_proper,foster,3,convenient,inconv,nonprob,not_recom,not_recom
12420,great_pret,very_crit,completed,3,convenient,convenient,nonprob,recommended,priority
10833,great_pret,improper,incomplete,1,less_conv,inconv,problematic,recommended,spec_prior
199,usual,proper,complete,more,critical,convenient,nonprob,priority,priority
6021,pretentious,less_proper,foster,more,less_conv,inconv,nonprob,recommended,priority
200,usual,proper,complete,more,critical,convenient,nonprob,not_recom,not_recom
7979,pretentious,very_crit,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
2453,usual,improper,foster,2,less_conv,convenient,slightly_prob,not_recom,not_recom
7473,pretentious,critical,incomplete,3,less_conv,convenient,slightly_prob,recommended,spec_prior
11945,great_pret,critical,foster,2,convenient,inconv,nonprob,not_recom,not_recom
8549,pretentious,very_crit,foster,3,convenient,inconv,problematic,not_recom,not_recom
3877,usual,very_crit,completed,more,critical,convenient,problematic,priority,spec_prior
10415,great_pret,improper,complete,1,critical,inconv,nonprob,not_recom,not_recom
9755,great_pret,less_proper,completed,1,less_conv,inconv,problematic,not_recom,not_recom
10686,great_pret,improper,completed,2,critical,inconv,slightly_prob,recommended,spec_prior
4069,usual,very_crit,incomplete,more,less_conv,convenient,nonprob,priority,spec_prior
11703,great_pret,critical,incomplete,1,critical,convenient,slightly_prob,recommended,spec_prior
12675,great_pret,very_crit,incomplete,3,critical,convenient,slightly_prob,recommended,spec_prior
7637,pretentious,critical,foster,2,less_conv,convenient,slightly_prob,not_recom,not_recom
1387,usual,less_proper,incomplete,2,critical,convenient,nonprob,priority,priority
1612,usual,less_proper,foster,2,critical,inconv,nonprob,priority,priority
3992,usual,very_crit,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recom
2424,usual,improper,foster,1,critical,inconv,slightly_prob,recommended,priority
10486,great_pret,improper,complete,3,convenient,inconv,nonprob,priority,spec_prior
11231,great_pret,improper,foster,more,critical,inconv,problematic,not_recom,not_recom
10396,great_pret,improper,complete,1,less_conv,inconv,nonprob,priority,spec_prior
7014,pretentious,critical,complete,2,critical,inconv,slightly_prob,recommended,spec_prior
7975,pretentious,very_crit,complete,more,critical,convenient,nonprob,priority,spec_prior
11880,great_pret,critical,foster,1,convenient,convenient,nonprob,recommended,priority
3738,usual,very_crit,completed,2,convenient,inconv,slightly_prob,recommended,priority
6687,pretentious,improper,incomplete,more,critical,inconv,nonprob,recommended,priority
3771,usual,very_crit,completed,2,critical,inconv,nonprob,recommended,spec_prior
11427,great_pret,critical,complete,more,less_conv,inconv,problematic,recommended,spec_prior
1160,usual,less_proper,completed,2,less_conv,convenient,problematic,not_recom,not_recom
7751,pretentious,critical,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
5953,pretentious,less_proper,foster,3,convenient,inconv,slightly_prob,priority,priority
5556,pretentious,less_proper,completed,3,critical,inconv,slightly_prob,recommended,priority
5962,pretentious,less_proper,foster,3,less_conv,convenient,slightly_prob,priority,priority
12468,great_pret,very_crit,completed,3,critical,inconv,slightly_prob,recommended,spec_prior
7825,pretentious,very_crit,complete,1,critical,inconv,slightly_prob,priority,spec_prior
12525,great_pret,very_crit,completed,more,critical,inconv,problematic,recommended,spec_prior
9907,great_pret,less_proper,completed,more,less_conv,convenient,problematic,priority,spec_prior
3590,usual,very_crit,complete,3,less_conv,convenient,problematic,not_recom,not_recom
12948,great_pret,very_crit,foster,more,critical,convenient,problematic,recommended,spec_prior
7054,pretentious,critical,complete,3,less_conv,inconv,problematic,priority,spec_prior
6849,pretentious,improper,foster,3,critical,inconv,nonprob,recommended,priority
3944,usual,very_crit,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
3528,usual,very_crit,complete,2,less_conv,convenient,nonprob,recommended,priority
959,usual,less_proper,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
3518,usual,very_crit,complete,2,convenient,convenient,problematic,not_recom,not_recom
3485,usual,very_crit,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
3626,usual,very_crit,complete,more,convenient,convenient,problematic,not_recom,not_recom
10853,great_pret,improper,incomplete,1,critical,inconv,problematic,not_recom,not_recom
9546,great_pret,less_proper,complete,1,critical,convenient,problematic,recommended,priority
12060,great_pret,critical,foster,more,less_conv,convenient,nonprob,recommended,spec_prior
980,usual,less_proper,complete,3,convenient,convenient,problematic,not_recom,not_recom
2941,usual,critical,completed,3,less_conv,convenient,problematic,priority,spec_prior
2114,usual,improper,completed,more,convenient,convenient,problematic,not_recom,not_recom
10579,great_pret,improper,complete,more,critical,inconv,slightly_prob,priority,spec_prior
9104,great_pret,proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
9785,great_pret,less_proper,completed,2,convenient,inconv,nonprob,not_recom,not_recom
6444,pretentious,improper,completed,more,less_conv,convenient,nonprob,recommended,priority
6037,pretentious,less_proper,foster,more,critical,convenient,problematic,priority,priority
478,usual,proper,incomplete,1,critical,inconv,nonprob,priority,priority
12772,great_pret,very_crit,foster,1,less_conv,inconv,nonprob,priority,spec_prior
58,usual,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
68,usual,proper,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom
8159,pretentious,very_crit,completed,more,convenient,convenient,slightly_prob,not_recom,not_recom
5637,pretentious,less_proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
8923,great_pret,proper,completed,2,convenient,inconv,slightly_prob,priority,priority
5687,pretentious,less_proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recom
9491,great_pret,proper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
1290,usual,less_proper,completed,more,critical,inconv,slightly_prob,recommended,priority
1594,usual,less_proper,foster,2,less_conv,inconv,nonprob,priority,priority
6703,pretentious,improper,foster,1,convenient,convenient,problematic,priority,priority
3293,usual,critical,foster,1,critical,inconv,problematic,not_recom,not_recom
2027,usual,improper,completed,2,less_conv,inconv,nonprob,not_recom,not_recom
1073,usual,less_proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
10707,great_pret,improper,completed,3,convenient,inconv,problematic,recommended,spec_prior
4530,pretentious,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
2894,usual,critical,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
7934,pretentious,very_crit,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
10323,great_pret,less_proper,foster,more,convenient,inconv,nonprob,recommended,priority
10704,great_pret,improper,completed,3,convenient,inconv,slightly_prob,recommended,spec_prior
9044,great_pret,proper,completed,more,less_conv,convenient,problematic,not_recom,not_recom
7314,pretentious,critical,completed,more,less_conv,convenient,problematic,recommended,spec_prior
11866,great_pret,critical,incomplete,more,critical,convenient,slightly_prob,priority,spec_prior
9451,great_pret,proper,foster,more,convenient,convenient,nonprob,priority,priority
456,usual,proper,incomplete,1,less_conv,convenient,problematic,recommended,priority
7500,pretentious,critical,incomplete,3,critical,inconv,slightly_prob,recommended,spec_prior
4456,pretentious,proper,complete,3,less_conv,inconv,nonprob,priority,priority
